5	cuéntame algo		14	-1	¿Crees que hay vida después de la muerte?	0
7	quién inventó el avión		25	-1	¿Crees que las máquinas son inteligentes?	0
8	si		2	-1	¿Cuál es tu película favorita?	0
11	adiós	adiós	0	0.54815114	Hasta luego.	1
7	y películas	ipeliculas	4	0.71016598	Repite porfavor	1
1	Hola	Hola	0	0.74998927	"Saludos, ¿en qué puedo ayudarte?"	1
3	dónde queda el Barcelona	dónde queda el Barcelona	0	0.75369924	¿Que dijiste?	1
6	qué música te gusta	qué música te gusta	0	0.79356265	"Mis grupos favoritos son Radiohead, Daft Punk y Rammstein. ¿Los conoces?"	1
10	gracias	gracias	0	0.80178136	De nada.	1
4	qué haces	qué haces	0	0.82213259	Trabajo las 24 horas del día para ofrecerte el mejor servicio posible.	1
11	adiós	adiós	0	0.82383704	Espero haber sido de ayuda.	1
3	cómo estás	cómo estás	0	0.84228373	"Yo estoy bien, ¿qué tal tú?"	1
2	quién inventó la pólvora	quién inventó la	9	0.8734045	Los Hermanos Wright.	1
2	cómo te llamas	cómo te llamas	0	0.89574289	Nao.	1
9	las crónicas de narnia	las crónicas de narnia	0	0.90198529	¿Cómo?	0
4	dónde queda el barcelona	dónde queda el barcelona	0	0.90506148	¿Que dijiste?	1
10	las crónicas de narnia	Las crónicas de Narnia	2	0.9308117	¿Que dijiste?	0
1	qué es la natación	qué es la natación	0	0.94931662	¿Acaso crees que soy una enciclopedia viviente?	1
6	Megan Fox	Megan Fox	0	0.96271664	"No he escuchado bien, podrias repetir lo que haz dicho."	0
5	Megan Fox	Megan Fox	0	0.96933579	"No he escuchado bien, podrias repetir lo que haz dicho."	0
8	cuál es tu actor favorito	cuál es tu actor favorito	0	0.98001736	"Mi actor favorito es Jude Law en ""AI""."	1
9	recomiendame una película	recomiendame una película	0	0.98146969	Mi película favorita es Robocop. La has visto?	1
			0.789473684	0.852392893		0.789473684
