2	cómo te llamas		15	-1	¿Cuál es tu mejor recuerdo de infancia?	0
3	cómo estás		12	-1	"Cuentame, ¿Que hay de nuevo?"	0
4	cómo estás		12	-1	¿Cuál es tu color favorito?	0
5	qué haces		10	-1	"Cuentame, ¿Que hay de nuevo?"	0
8	y películas		12	-1	¿Cuál es tu color favorito?	0
10	recomiéndame una película		27	-1	¿Dónde te gustaría ir de vacaciones?	0
12	adiós		6	-1	Cuentame una historia.	0
2	que qué es el fútbol		22	-1	¿Dónde te gustaría ir de vacaciones?	0
4	cuales son tus deportes favoritos		33	-1	Cuentame una historia.	0
6	tal vez		7	-1	¿Cúal es tu actriz favorita?	0
5	qué es el fútbol	fútbol	11	0.76911819	"No he escuchado bien, podrias repetir lo que haz dicho."	1
3	qué opinas sobre el fútbol	qué opinan sobre el fútbol	1	0.77861059	Qué crees?	0
1	hola	hola	0	0.78767079	"Hola, ¿qué hay?"	1
7	miley cyrus	miley cyrus	0	0.8302387	"No he escuchado bien, podrias repetir lo que haz dicho."	1
1	qué es el fútbol	fútbol	11	0.831689	¿Cómo?	0
9	cuál es tu color favorito	cuál es tu color favorito	0	0.8344003	"Los daltónicos no pueden apreciar algunos colores, pero eso no significa que éstos no existan."	0
11	gracias	gracias	0	0.91639572	A la orden.	1
6	cuéntame algo	cuéntame algo	0	0.93209881	Neal dijo que planeo usar sus comentarios como el chisme en conversaciones posteriores con quién.	1
7	qué música te gusta	qué música te gusta	0	0.98001736	"Mis grupos favoritos son Radiohead, Daft Punk y Rammstein. ¿Los conoces?"	1
			2.555555556	0.851137718		0.666666667
