1	cómo te llamas	cómo te llamas	0	0.9211638	Nao.	1
2	como tas		8	-1	¿Cuál es tu película favorita?	0
3	qué haces	qué haces	0	0.85737669	Trabajo las 24 horas del día para ofrecerte el mejor servicio posible.	1
4	cuéntame algo	cuéntame algo	0	0.97801548	"Penny dijo que el programador es un ser humano por lo que tiene sentimientos, pero yo no."	1
5	qué música te gusta	qué música te gusta	0	0.98198491	"Mis grupos favoritos son Radiohead, Daft Punk y Rammstein. ¿Los conoces?"	1
6	y que películas	películas	6	0.86462808	"Mi película favorita es ""AI""."	1
7	cuál es tu actor favorito	cuál es tu actor favorito	0	0.98001736	"Mi actor favorito es Peter Weller en ""Robocop""."	1
8	recomiendame una película	recomiendame una película	0	0.98147088	Mi película favorita es Robocop. La has visto?	1
9	gracias	gracias	0	0.96370453	De nada.	1
10	adiós		6	-1	Cuentame una historia.	0
1	te gusta el deporte		19	-1	¿Crees que las máquinas son inteligentes?	0
2	no	no	0	0.78489035	¿Por qué tan negativo?	1
3	ves béisbol		12	-1	¿Cuál es tu color favorito?	0
4	negro y tú	negro YouTube	7	0.9012779	¿Sabías que los esquimales pueden diferenciar hasta 12 tonos distintos de blancos?	1
5	ves béisbol		12	-1	¿Crees que hay vida después de la muerte?	0
6	juegas béisbol		15	-1	¿Cuál es tu color favorito?	0
7	play ball	play ball	0	0.72333306	"No he escuchado bien, podrias repetir lo que haz dicho."	1
8	play ball	play bool	2	0.75335872	"No he escuchado bien, podrias repetir lo que haz dicho."	1
9	juegas basketball basketball	juega basquetbol basketball	5	0.6482926	¿Que dijiste?	1
10	fútbol	Wolf	6	0.41618392	Lo que dijiste es o muy complejo o muy simple para mi.	1
11	fútbol	fútbol	0	0.83174777	¿Que dijiste?	1
			4.666666667	0.313687907		0.714285714
