7	wally		5	-1	Cuentame una historia.	0
1	juegas algun deporte		20	-1	¿Cuál es tu película favorita?	0
2	has visitado otro país		23	-1	¿Cúal es tu actriz favorita?	0
3	quién es tu dueño		19	-1	¿Crees que hay vida después de la muerte?	0
4	no		2	-1	"Cuentame, ¿Que hay de nuevo?"	0
5	quién inventó el auto		23	-1	¿Cuál es tu deporte favorito?	0
6	quién inventó la mochila		26	-1	¿Cuál es tu película favorita?	0
8	cuál es tu actor favorito	favorite	19	0.64288038	Qué quieres decir con eso? Cuál sería la respuesta correcta?	0
3	qué haces	qué haces	0	0.73672938	Trabajo las 24 horas del día para ofrecerte el mejor servicio posible.	1
6	y las películas	las películas	2	0.77801096	¿Cuál es tu película favorita?	0
4	cuéntame algo	cuéntame algo	0	0.79446352	Jimmy dijo que dar para ai es como yo y hacer lo que le dicen.	1
9	gracias adiós	gracias	7	0.7994495	A la orden.	1
1	hola cómo te llamas	hola cómo te llamas	0	0.85213464	¿Qué tal? Me llamo Nao.	1
2	cómo estás	cómo estás	0	0.86322713	Muy bien.	1
5	qué música te gusta	qué música te gusta	0	0.95628685	Me encantan las canciones de Daft Punk.	1
			3.5	0.802897795		0.75
