2	cómo te llamas		15	-1	"Cuentame, ¿Que hay de nuevo?"	0
4	aquí bien		10	-1	¿Cuál es tu color favorito?	0
5	qué haces		10	-1	¿Crees que hay vida después de la muerte?	0
10	cuál es tu actor favorito		26	-1	¿Cúal es tu actriz favorita?	0
12	gracias		7	-1	¿Cúal es tu actor favorito?	0
13	adiós		6	-1	¿Crees que hay vida después de la muerte?	0
1	cuál es tu país de origen		27	-1	"Cuentame, ¿Que hay de nuevo?"	0
2	cuál es tu equipo favorito		27	-1	Cuentame una historia.	0
3	cuál es tu invento favorito		28	-1	¿Dónde fuiste de vacaciones la última vez?	0
4	yo a mi casa oye		16	-1	¿Dónde fuiste de vacaciones la última vez?	0
1	hola hola	hola hola	0	0.60926288	"Saludos, ¿en qué puedo ayudarte? Hola, ¿qué hay?"	1
9	y que películas	películas	6	0.82705384	"Mi película favorita es ""Robocop""."	1
3	cómo estás	cómo estás	0	0.84093732	"Yo estoy bien, ¿y tú?"	1
8	claro que si cuál es tu color favorito	cuál es tu color favorito	13	0.84247744	"Los daltónicos no pueden apreciar algunos colores, pero eso no significa que éstos no existan."	0
11	recomiendame una película	recomiendame una película	0	0.85557705	Mi película favorita es Robocop. La has visto?	1
6	cuéntame algo	cuéntame algo	0	0.87153924	Dave dijo que prometer que no tratará me gusta una máquina o un programa de ordenador ni nada de eso.	1
7	qué música te gusta	qué música te gusta	0	0.88832575	"Mis grupos favoritos son Radiohead, Daft Punk y Rammstein. ¿Los conoces?"	1
			2.714285714	0.819310503		0.857142857
