1	Hola	Hola	0	0.95919615	"Hola, ¿qué hay?"	1
2	cómo te llamas	cómo te llamas	0	0.97672939	Nao.	1
3	cómo estás		12	-1	¿Cuál es tu mejor recuerdo de infancia?	0
4	que haces		9	-1	¿Cúal es tu actor favorito?	0
5	cuéntame algo		14	-1	¿Crees que hay vida después de la muerte?	0
6	que música te gusta	música te gusta	4	0.98001736	Me encantan las canciones de Daft Punk.	1
7	y películas	película	3	0.58234584	"Mi película favorita es ""Robocop""."	1
8	cuál es tu actor favorito	cuál es tu actor favorito	0	0.970833	"Mi actor favorito es Peter Weller en ""Robocop""."	1
9	recomiendome recomiendame una película	recomiendo recomiendame una película	2	0.96907115	Mi película favorita es Robocop. La has visto?	1
10	gracias		7	-1	¿Crees que hay vida después de la muerte?	0
11	adiós	adiós	0	0.80979294	Espero haber sido de ayuda.	1
1	cuál es tu jugador de béisbol favorito	cuál es tu jugador favorito	12	0.94740868	Me estás preguntando sobre mi jugador favorito ?	1
2	correcto	correcto	0	0.80163819	"No he escuchado bien, podrias repetir lo que haz dicho."	0
3	cual es tu jugador favorito		27	-1	¿Cuál es tu color favorito?	0
4	rojo	robo	1	0.74152386	¿Que dijiste?	0
5	rojo		4	-1	¿Cúal es tu actriz favorita?	0
6	me gusta ver mucho under the dome		33	-1	Cuentame una historia.	0
7	donde está ubicado el monte Everest	donde está ubicado el monte Everest	0	0.98090786	"El ubicado el monte Everest? No sé, dónde está ubicado el monte Everest?"	1
8	quién inventó la electricidad	quién inventó la electricidad	0	0.98001736	Thomas Edison.	1
9	que es inteligencia artificial		30	-1	¿Crees que hay vida después de la muerte?	0
10	adiós	adiós	0	0.67619991	Espero haber sido de ayuda.	1
			7.523809524	0.160746747		0.523809524
