1	Hola	Hola	0	0.88871253	¿Qué tal?	1
2	cómo te llamas	cómo te llamas	0	0.93808937	Me llamo Nao.	1
3	cómo estás	cómo estás	0	0.85375047	Encantado para ayudarte en todo lo que pueda.	1
4	qué haces		10	-1	Cuentame una historia.	0
5	cuéntame algo	cuéntame algo	0	0.98001736	Andre dijo que es lo que son, en su caso, que es un cuerpo y en mi caso se trata de un ordenador.	1
6	qué música te gusta	qué música te gusta	0	0.98067898	Me encantan las canciones de Daft Punk.	1
7	y películas		12	-1	¿Cúal es tu actor favorito?	0
8	Chuck Norris		12	-1	¿Cuál es tu película favorita?	0
9	Mr and Ms Smith		15	-1	¿Crees que hay vida después de la muerte?	0
10	cuál es tu actor favorito	cuál es tu actor favorito	0	0.98001736	Mi actor favorito es Jude Law en "AI".	1
11	recomiendame una película	recomiendame una película	0	0.98146969	Mi película favorita es Robocop. La has visto?	1
12	claro		5	-1	¿Crees que hay vida después de la muerte?	0
13	gracias	gracias	0	0.97401237	De nada.	1
14	adiós		6	-1	¿Dónde fuiste de vacaciones la última vez?	0
15	adiós	adiós	0	0.59843481	Hasta luego.	1
