1	qué opinas del tenis	qué opinas del tenis	0	0.95920515	Vaya, espero que Jose Quintero me dote de la capacidad para opinar.	1
2	en qué digo dónde queda españa		33	-1	¿Dónde te gustaría ir de vacaciones?	0
3	donde queda España	España	12	0.83313423	Lo siento pero no te entendí. Podrías indicarme cuál sería la respuesta correcta?	0
4	quién inventó la electricidad	quién inventó la electricidad	0	0.98001736	Benjamin Franklin	1
5	dónde queda Panamá		20	-1	¿Cuál es tu color favorito?	1
6	el rosado		9	-1	¿Dónde te gustaría ir de vacaciones?	0
7	dónde queda Panamá	dónde queda Panamá	0	0.98001736	Panamá está en el istmo entre América del Norte y América del Sur.	1
8	el fútbol		10	-1	¿Crees que las máquinas son inteligentes?	0
9	tal vez		7	-1	¿Cuál es tu deporte favorito?	0
10	adiós		6	-1	¿Cúal es tu actriz favorita?	0
