1	hola	hola	0	0.70950091	Hola.	1
2	cómo te llamas	cómo te llamas	0	0.96130866	Nao.	1
3	cómo estás	cómo estás	0	0.83129656	Encantado para ayudarte en todo lo que pueda.	1
4	qué haces		10	-1	¿Cuál es tu deporte favorito?	0
5	el fútbol	el fútbol	0	0.77881277	Eso es un hecho	1
6	cuéntame algo	cuéntame algo	0	0.98001736	Electra dijo que me visto no existirá después de cortar en I con un código de borrado.	1
7	qué música te gusta	qué música te gusta	0	0.98001736	Me encantan las canciones de Daft Punk.	1
8	y qué películas te gustan	y qué películas te gustan	0	0.96068811	Mi película favorita es "Blade Runner".	1
9	cuál es tu actor favorito	cuál es tu color favorito	3	0.98401386	¿Sabías que los esquimales pueden diferenciar hasta 12 tonos distintos de blancos?	0
10	cuál es tu actor favorito	cuál es tu actor favorito	0	0.98001736	Mi actor favorito es Arnold Schwarzenegger en "Terminator".	1
11	recomiendame una película	recomiendame una película	0	0.98147088	Mi película favorita es . La has visto?	1
12	gracias	gracias	0	0.94061738	De nada.	1
13	adiós		6	-1	¿Cuál es tu película favorita?	0
