1	Hola	Hola	0	0.74998927	Saludos, ¿en qué puedo ayudarte?	1
2	cómo te llamas	cómo te llamas	0	0.89574289	Nao.	1
3	cómo estás	cómo estás	0	0.84228373	Yo estoy bien, ¿qué tal tú?	1
4	qué haces	qué haces	0	0.82213259	Trabajo las 24 horas del día para ofrecerte el mejor servicio posible.	1
5	cuéntame algo		14	-1	¿Crees que hay vida después de la muerte?	0
6	qué música te gusta	qué música te gusta	0	0.79356265	Mis grupos favoritos son Radiohead, Daft Punk y Rammstein. ¿Los conoces?	1
7	y películas	ipeliculas	4	0.71016598	Repite porfavor	1
8	cuál es tu actor favorito	cuál es tu actor favorito	0	0.98001736	Mi actor favorito es Jude Law en "AI".	1
9	recomiendame una película	recomiendame una película	0	0.98146969	Mi película favorita es Robocop. La has visto?	1
10	gracias	gracias	0	0.80178136	De nada.	1
11	adiós	adiós	0	0.82383704	Espero haber sido de ayuda.	1
