1	cuál es tu deporte favorito	cuál es tu deporte favorito	0	0.79651642	Me gustan los deportes personales como el patinaje.	1
2	qué opinas del fútbol	qué opinas del fútbol	0	0.94701767	Yo no opino.	1
3	dónde queda Rusia	dónde queda Rusia	0	0.97670513	Antiguo imperio del este de Europa y norte de Asia de 1547 a 1917 gobernado por los zares. Su capital es San Petersburgo.	1
4	dónde queda Japón	dónde queda Japón	0	0.98413348	Japón es un país insular en la parte oriental de Asia.	1
5	cuál es el mejor país del mundo	cuál es el mejor país del mundo	0	0.92087424	El más evidente.	1
6	quién te inventó		18	-1	¿Crees que las máquinas son inteligentes?	0
7	no quién te inventó		21	-1	¿Crees que las máquinas pueden pensar?	0
8	no quién inventó la rueda		27	-1	¿Cuál es tu mejor recuerdo de infancia?	0
9	quién es la persona más importante		36	-1	¿Crees que las máquinas son inteligentes?	0
10	si		2	-1	¿Cuál es tu película favorita?	0
11	adiós	adiós	0	0.70028126	Espero verte de nuevo.	1
