1	quién inventó la luz	quién inventó la luz	0	0.97979945	Los Hermanos Wright.	1
2	que es la inteligencia artificial		33	-1	¿Crees que hay vida después de la muerte?	0
3	hay vida despues de la muerte		29	-1	¿Crees que las máquinas pueden pensar?	0
4	cual es tu deporte favorito	puerto deportivo	15	0.75345767	Repite porfavor	1
5	cuál es tu deporte favorito	cuál es tu deporte favorito	0	0.98001736	Me gustan los deportes personales como el patinaje.	1
6	que patinador conoces	qué pasa si no reconoce	12	0.48167786	Yo estoy bien, ¿qué tal tú?	0
7	donde queda estados unidos		26	-1	¿Cúal es tu actriz favorita?	0
8	en que continente queda estados unidos		38	-1	¿Crees que hay vida después de la muerte?	0
9	donde queda la ciudad de panamá		32	-1	¿Crees que hay vida después de la muerte?	0
10	que es ciencia	que es ciencia	0	0.94305021	¿Acaso crees que soy una enciclopedia viviente?	1
11	que es google		13	-1	¿Cuál es tu color favorito?	0
12	cuál es tu color favorito	cuál es tu color favorito	0	0.98001736	¿Sabías que los esquimales pueden diferenciar hasta 12 tonos distintos de blancos?	0
13	adiós		6	-1	¿Crees que hay vida después de la muerte?	0
