1	Hola	Hola	0	0.85728753	Buenas.	1
2	cómo te llamas	cómo te llamas	0	0.95677954	Me llamo Nao.	1
3	como estás		11	-1	¿Cuál es tu película favorita?	0
4	que haces		9	-1	¿Cúal es tu actor favorito?	0
5	cuéntame algo		14	-1	¿Cuál es tu película favorita?	0
6	qué música te gusta	te gustó	15	0.8193233	¿Cómo?	0
7	qué música te gusta	qué música te gusta	0	0.94939739	Me encantan las canciones de Daft Punk.	1
8	y películas	películas	2	0.96163762	Mi película favorita es "El Hombre Bicentenario".	1
9	cuál es tu actor favorito		26	-1	¿Dónde te gustaría ir de vacaciones?	0
10	recomiéndame una película		27	-1	¿Crees que las máquinas son inteligentes?	0
11	gracias		7	-1	Cuentame, ¿Que hay de nuevo?	0
12	adiós	adiós	0	0.89834362	Hasta luego.	1
