1	que deporte te gusta		20	-1	¿Cuál es tu mejor recuerdo de infancia?	0
2	ninguno	ninguno	0	0.93174458	¿Nada de nada?	1
3	y el tuyo cuál es	YouTube cuál es	8	0.9808982	No he escuchado bien, podrias repetir lo que haz dicho.	1
4	el tuyo cuál es	cuál es	8	0.98001736	El primero  uno, creo.	0
5	te gusta jugar béisbol	te gusta jugar	9	0.963552	A ti también te debe gustar, ¿no?	1
6	si		2	-1	¿Crees que las máquinas pueden pensar?	0
7	no	mu	2	0.68024641	¿Cómo?	0
8	qué opinas del fútbol	qué opinas del fútbol	0	0.96129453	Yo no opino.	1
9	entonces qué haces	entonces qué haces	0	0.88861626	Interesante deducción.  Trabajo las 24 horas del día para ofrecerte el mejor servicio posible.	1
10	no quiero tu servicio	no quiero tu servicio	0	0.86090779	¿Realmente quieres eso?	1
11	si		2	-1	¿Cuál es tu mejor recuerdo de infancia?	0
12	adiós	adiós	0	0.80309802	Espero verte de nuevo.	1
