1	hola nao quién es el mejor futbolista de brasil	quién es el mejor	30	0.55980486	¿Acaso crees que soy una enciclopedia viviente?	1
2	cuál es la capital de china	cuál es la capital de china	0	0.92243981	El más evidente.	0
3	quién inventó la imprenta	quién inventó la imprenta	0	0.98605937	Thomas Edison.	1
4	cuando se inventó la imprenta	cuando se inventó la imprenta	0	0.94283658	No sé cuándo.	1
5	qué es la máquina de turing		29	-1	¿Cuál es tu deporte favorito?	0
6	qué es la máquina de turing	qué es la máquina de turing	0	0.90357691	Soy real, ¿y tu?	0
7	cuántos habitantes tiene china	cuántos habitantes tiene	6	0.85159874	Alrededor de cien.	1
8	cuando se inventó la imprenta	cuando se inventó la imprenta	0	0.95574886	El pasado es historia, el futuro un misterio. El hoy es un regalo, por eso se llama "el presente".	1
9	quién inventó la imprenta	quién inventó la imprenta	0	0.92792457	Los Chinos, mucho antes que los europeos.	1
10	que es el fútbol	que es el fútbol	0	0.97828496	¿Acaso crees que soy una enciclopedia viviente?	1
11	adiós	adiós	0	0.7756896	Espero haber sido de ayuda.	0
