1	Hola Nao.		9	-1	¿Cuál es tu película favorita?	0
2	cómo te llamas	cómo te llamas	0	0.96747082	Nao.	1
3	cómo estás	cómo estás	0	0.84093738	Muy bien, ¿en qué puedo ayudarte?	1
4	que haces		9	-1	¿Cuál es tu mejor recuerdo de infancia?	0
5	cuéntame algo	cuéntame algo	0	0.96425736	Peter dijo que le parece que no puedo estar muy seguro de nada.	1
6	qué música te gusta	qué música te gusta	0	0.98001736	Mis grupos favoritos son Radiohead, Daft Punk y Rammstein. ¿Los conoces?	1
7	y películas	ipeliculas	4	0.76692796	¿Cómo?	1
8	cuál es tu actor favorito	cuál es tu actor favorito	0	0.97649461	Mi actor favorito es Robin Williams en "El Hombre Bicentenario".	1
9	recomiendame una película	recomiendame una película	0	0.98146969	Mi película favorita es Robocop. La has visto?	1
10	gracias	gracias	0	0.8041361	De nada.	1
11	adiós	adiós	0	0.86125135	Hasta luego.	1
