1	hola	hola	0	0.78767079	Hola, ¿qué hay?	1
2	cómo te llamas		15	-1	¿Cuál es tu mejor recuerdo de infancia?	0
3	cómo estás		12	-1	Cuentame, ¿Que hay de nuevo?	0
4	cómo estás		12	-1	¿Cuál es tu color favorito?	0
5	qué haces		10	-1	Cuentame, ¿Que hay de nuevo?	0
6	cuéntame algo	cuéntame algo	0	0.93209881	Neal dijo que planeo usar sus comentarios como el chisme en conversaciones posteriores con quién.	1
7	qué música te gusta	qué música te gusta	0	0.98001736	Mis grupos favoritos son Radiohead, Daft Punk y Rammstein. ¿Los conoces?	1
8	y películas		12	-1	¿Cuál es tu color favorito?	0
9	cuál es tu color favorito	cuál es tu color favorito	0	0.8344003	Los daltónicos no pueden apreciar algunos colores, pero eso no significa que éstos no existan.	0
10	recomiéndame una película		27	-1	¿Dónde te gustaría ir de vacaciones?	0
11	gracias	gracias	0	0.91639572	A la orden.	1
12	adiós		6	-1	Cuentame una historia.	0
