1	Hola		4	-1	Cuentame una historia.	0
2	cómo te llamas	cómo te llamas	0	0.81843346	Nao.	1
3	cómo estás	cómo estás	0	0.82514888	Yo estoy bien, ¿qué tal tú?	1
4	bien		4	-1	¿Cúal es tu actriz favorita?	0
5	qué haces	qué haces	0	0.88808155	Trabajo las 24 horas del día para ofrecerte el mejor servicio posible.	1
6	cuéntame algo	cuéntame algo	0	0.98001736	Stefan dijo que conoce a un montón de gente en la escuela todos los días y los fines de semana.	1
7	qué música te gusta	qué música te gusta	0	0.6269663	Mis grupos favoritos son Radiohead, Daft Punk y Rammstein. ¿Los conoces?	1
8	si y películas	ipeliculas	6	0.7089709	¿Que dijiste?	0
9	y películas		12	-1	¿Crees que las máquinas pueden pensar?	0
10	cuál es tu actor favorito	cuál es tu actor favorito	0	0.97262156	Mi actor favorito es Peter Weller en "Robocop".	1
11	recomiendame una película	recomiendame una película	0	0.98146969	Mi película favorita es Robocop. La has visto?	1
12	si gracia	gracia	3	0.46605626	No he escuchado bien, podrias repetir lo que haz dicho.	0
13	adiós		6	-1	Cuentame una historia.	0
